file_name,title_ch,journal_year,target_string,matching_string,string_distance,context,notes,execution_or_custody,brain_death,death_determination,cardiorespiratory_arrest,airway_or_ventilation,consent_or_family,donation_system,donor_language
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,"脑死亡后气管紧急插管,纯氧通气",。因此供体气管插管机械辅助通气,0.473684210526316,发病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,经气管切开气管插管建立人工呼吸,。因此供体气管插管机械辅助通气,0.473798639441566,发病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,"脑死亡后,紧急气管插管",体气管插管机械辅助通气,0.498719588172397,为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因此首,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,脑死亡后立即气管内插管给氧,以内。气管插管机械辅助通气,0.49902056713188,抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐药菌感染，因此首先需要行影像学检查了解有否感染、挫伤、实变,,False,True,False,False,True,True,True,True
3244.txt,合并肺段挫伤供肺肺移植的临床疗效分析,2018,供体心肺的获取和保护..行气管插管通气,捐献事宜。因此供体气管插管机械辅助通气,0.499565406263021,献公民原发病主要为严重颅脑外伤、脑卒中等[12]。从发病至抢救无效达到脑死亡捐献状态，许多供体家属仍无法接受既定事实，仍需要大量时间与之沟通捐献事宜。因此供体气管插管机械辅助通气时间很难控制在48h以内。气管插管机械辅助通气时间超过3d，供肺大多会合并呼吸机相关性肺炎，而且易合并耐,,False,True,False,False,True,True,True,True
3435.txt,第39届国际心肺移植协会年会热点速递,2019,脑死亡后插入气管导管,植术后受者气管插管导,0.333333333333333,"拷贝数较低，中位随 访时间162 d,均存活。该研究考虑到HCV在体外 供肺与在正常体内不同，抗病毒药物需要在体内代 谢才能发挥作用,而肺移植术后受者气管插管导致 口服药物不便，因此采取了照射的方式作用于病毒 核酸。但该研究病例较少，观察时间有限，其对术后 并发症、移植物排斥反应和",,False,True,False,False,True,False,False,True
3435.txt,第39届国际心肺移植协会年会热点速递,2019,"脑死亡后,气管插管",植术后受者气管插管,0.363636363636364,"拷贝数较低，中位随 访时间162 d,均存活。该研究考虑到HCV在体外 供肺与在正常体内不同，抗病毒药物需要在体内代 谢才能发挥作用,而肺移植术后受者气管插管导致 口服药物不便，因此采取了照射的方式作用于病毒 核酸。但该研究病例较少，观察时间有限，其对术后 并发症、移植物排斥反应和",,False,True,False,False,True,False,False,True
3435.txt,第39届国际心肺移植协会年会热点速递,2019,脑死亡后迅速气管插管,移植术后受者气管插管,0.416666666666667,"A拷贝数较低，中位随 访时间162 d,均存活。该研究考虑到HCV在体外 供肺与在正常体内不同，抗病毒药物需要在体内代 谢才能发挥作用,而肺移植术后受者气管插管导致 口服药物不便，因此采取了照射的方式作用于病毒 核酸。但该研究病例较少，观察时间有限，其对术后 并发症、移植物排斥反应",,False,True,False,False,True,False,False,True
3435.txt,第39届国际心肺移植协会年会热点速递,2019,"脑死亡后,紧急气管插管",肺移植术后受者气管插管,0.461538461538461,"NA拷贝数较低，中位随 访时间162 d,均存活。该研究考虑到HCV在体外 供肺与在正常体内不同，抗病毒药物需要在体内代 谢才能发挥作用,而肺移植术后受者气管插管导致 口服药物不便，因此采取了照射的方式作用于病毒 核酸。但该研究病例较少，观察时间有限，其对术后 并发症、移植物排斥反",,False,True,False,False,True,False,False,True
3435.txt,第39届国际心肺移植协会年会热点速递,2019,"脑死亡后气管紧急插管,纯氧通气","作用,而肺移植术后受者气管插管",0.499226604332809,"CV-RNA拷贝数较低，中位随 访时间162 d,均存活。该研究考虑到HCV在体外 供肺与在正常体内不同，抗病毒药物需要在体内代 谢才能发挥作用,而肺移植术后受者气管插管导致 口服药物不便，因此采取了照射的方式作用于病毒 核酸。但该研究病例较少，观察时间有限，其对术后 并发症、移植",,False,True,False,False,True,False,False,True
3450.txt,脑死亡患者无偿器官捐献中供体器官维护的护理,2016,经气管切开气管插管建立人工呼吸,人工气道管理核查指引单，从气管,0.425962152118072,有效供氧脑死亡供者随着时间的延续，发生坠积性肺炎、呼吸机相关性肺炎的可能性增加［2］。本科29例供体全部进行机械通气治疗。从患者入院时就建立人工气道管理核查指引单，从气管导管固定是否妥善；床头抬高30°~40°，每4小时检查胃储留量；是否正确评估患者的湿化效果，有创通气患者有湿化设,,False,True,False,False,True,False,False,True
3541.txt,中国心脏死亡捐献供肾器官的维护,2016,"脑死亡后,气管插管",都需要气管插管,0.454545454545455,生的难题。潜在供者在ＩＣＵ治疗期间，因为病情严重往往需要留置胃管、尿管、伤口引流管、静脉营养管、中心静脉导管等各种管道，几乎所有患者都需要气管插管呼吸机辅助呼吸；有时候长期卧床还可导致压疮、坠积性肺炎等，开放性损伤则造成软组织_x000C_？746？临床外科杂志2,,False,True,False,False,True,False,False,True
3603.txt,心脏死亡器官捐献专科护士岗位的设立及实践,2016,供心切取配合..气管插管,.2.4器官切取配合手术,0.465477516175151,者宣布死亡通知即打开无菌包、准备一次性物品，铺好无菌操作台。接供者入手术间，与人体器官获取组织、器官捐献协调员见证并留存默哀仪式影像资料。2.2.4器官切取配合手术医生进行器官切取，观察术中器官保存液灌注、引流情况，保持灌注、引流通畅。器官获取成功后，备好无菌肝袋、肾袋，留取器官，,,False,False,True,False,True,False,True,True
3651.txt,同种异体原位心脏移植18例临床分析,2018,"供体心脏的提取供心者取仰卧位,垫高胸腔,气管插管",取的供心。3．2供者心脏的保护最大限度地降低供心,0.499226604332809,2－13］。术前准备过程中，通过综合手段尽量降低患者肺动脉压力，尽量选择体质量大的供体，尽量选择在脑死亡后有稳定的血流动力学和不缺氧条件下获取的供心。3．2供者心脏的保护最大限度地降低供心的心肌损伤也是心脏移植成功的重要因素［14］。我院全部选用脑死亡患者，选择使用ＨＴＫ液作为供体,,False,True,False,False,True,False,False,True
3704.txt,肺移植术后感染的评估与救治,2018,"脑死亡后,气管插管",后气管插管、鼻胃管,0.299350950254629,菌和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并发感染,,False,True,False,False,True,False,False,True
3704.txt,肺移植术后感染的评估与救治,2018,脑死亡后迅速气管插管,术后气管插管、鼻胃管,0.350480947161671,真菌和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并发感,,False,True,False,False,True,False,False,True
3704.txt,肺移植术后感染的评估与救治,2018,脑死亡后插入气管导管,术后气管插管、鼻胃管,0.350480947161671,真菌和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并发感,,False,True,False,False,True,False,False,True
3704.txt,肺移植术后感染的评估与救治,2018,"脑死亡后,紧急气管插管",；术后气管插管、鼻胃管,0.394594485403319,为真菌和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并发,,False,True,False,False,True,False,False,True
3704.txt,肺移植术后感染的评估与救治,2018,脑死亡后迅速气管插管进行机械通气,估流程时，均接受气管插管机械通气,0.4,成熟的欧美国家，供肺利用率也仅20%~40%［6］。我国捐献供肺的主要来源是脑死亡及脑死亡撤除生命支持装置后心脏死亡的供肺。这些供肺在进入评估流程时，均接受气管插管机械通气，发生肺炎的风险明显增加。如果患者此前如有外伤史，存在创伤性湿肺，发生肺部感染并形成脓性分泌物的风险更大。本中,,False,True,False,False,True,False,True,True
3704.txt,肺移植术后感染的评估与救治,2018,脑死亡后立即气管内插管给氧,后气管插管、鼻胃管、支气管,0.424644038217539,菌和病毒［9-11］。术后患者肺部感染的高危因素主要有：移植的肺脏与外界相通，持续受到上呼吸道定植微生物的影响及暴露在外部的病原体环境中；术后气管插管、鼻胃管、支气管镜等技术的运用；供体肺携带的病原体；术后支气管循环中断引起的上皮细胞完整性被破坏、纤毛功能受损导致术后早期易并发感染,,False,True,False,False,True,False,False,True
3704.txt,肺移植术后感染的评估与救治,2018,供体心肺的获取和保护..行气管插管通气,均接受气管插管机械通气，发生肺炎的风险,0.499565406263021,国家，供肺利用率也仅20%~40%［6］。我国捐献供肺的主要来源是脑死亡及脑死亡撤除生命支持装置后心脏死亡的供肺。这些供肺在进入评估流程时，均接受气管插管机械通气，发生肺炎的风险明显增加。如果患者此前如有外伤史，存在创伤性湿肺，发生肺部感染并形成脓性分泌物的风险更大。本中心的肺供体,,False,True,False,False,True,False,True,True
3729.txt,心脏死亡器官捐献供肺获取的手术配合,2016,脑死亡后，用麻醉机维持呼吸,脑死亡后，停用维持生命支持,0.35549661336451,洪波：男，本科，护师物1例。氧合指数（PaO2/FiO2）192~490mmHg。DCD患者依据“中国心脏死亡器官捐献分类标准”［6］判定为脑死亡后，停用维持生命支持措施，呼吸、心跳停止后发生心脏死亡。5例捐献患者家属同意捐献器官并签署了相关文件。5例供肺获取中，1例因感染、局部浸,,False,True,False,True,True,True,True,True
3729.txt,心脏死亡器官捐献供肺获取的手术配合,2016,脑死亡后用麻醉机维持呼吸,判定为脑死亡后，停用维持,0.416666666666667,术部邱洪波：男，本科，护师物1例。氧合指数（PaO2/FiO2）192~490mmHg。DCD患者依据“中国心脏死亡器官捐献分类标准”［6］判定为脑死亡后，停用维持生命支持措施，呼吸、心跳停止后发生心脏死亡。5例捐献患者家属同意捐献器官并签署了相关文件。5例供肺获取中，1例因感染、,,False,True,False,True,True,True,True,True
3809.txt,心肺联合移植11例单中心经验,2019,"脑死亡后,气管插管","醉,单腔气管内插管",0.363636363636364,"供者选择标准,心脏功能优 先考虑$所有手术均经广州医科大学附属第一医院 伦理委员会审核通过$"", ""1.2 手术方法"", ""所有受者均全身麻醉,单腔气管内插管;常规留 置经食管超声心动图及桡动脉和股动脉测压管$"", ""(3)供者心肺准备"", ""仔细检查供者心肺,评估获取时可能造成的",,False,True,False,False,True,False,False,True
3809.txt,心肺联合移植11例单中心经验,2019,"脑死亡后气管紧急插管,纯氧通气","间的 后心包,暴露气管,在气管",0.449311208246065,"做一切口,切断右支气管,切除右肺$左肺切除 步骤同右肺$注意保护膈神经%喉返神经及迷走 神经$"", 
""完成肺切除后,切开主动脉和上腔静脉之间的 后心包,暴露气管,在气管隆突周围的软组织上做横 切口,位置应尽可能低,以保证远段气管的血供$钝 性分离隆突和支气管残端,注意避免损伤迷走",,False,True,False,False,True,False,False,False
3809.txt,心肺联合移植11例单中心经验,2019,"脑死亡后,紧急气管插管","身麻醉,单腔气管内插管",0.461538461538461,"植的供者选择标准,心脏功能优 先考虑$所有手术均经广州医科大学附属第一医院 伦理委员会审核通过$"", ""1.2 手术方法"", ""所有受者均全身麻醉,单腔气管内插管;常规留 置经食管超声心动图及桡动脉和股动脉测压管$"", ""(3)供者心肺准备"", ""仔细检查供者心肺,评估获取时可能造",,False,True,False,False,True,False,False,True
4001.txt,自体心脏移植切除心脏肿瘤应用现状及技术要点,2020,"脑死亡后,气管插管",前侧壁插管。从插管,0.498254793995745,脉与无名静脉 交汇处，保证置管后近端至少留有1 cm长度上腔静脉组织以 便分离和再吻合。下腔静脉必须从膈肌附着部游离以便能从 低位下腔静脉的前侧壁插管。从插管处至右房至少应保留约 1 cm长度下腔静脉组织以供分离和再植。②切除心脏，主动 脉、上下腔静脉分别在上述位置横断，注意避免损,,False,True,False,False,True,False,False,False
4052.txt,上海市胸科医院肺移植10年经验总结,2017,"脑死亡后,气管插管",管气管插管。对于气,0.341854818285582,和病理检查。第一侧供肺（或单肺）的冷缺血时间为3．5~6h，平均4．5h；第二侧为5~8h，平均5．5h。2．受体手术：所有患者采用左侧双腔管气管插管。对于气道分泌物多或者感染性肺部疾病的患者先进行单腔管插管，吸净气道分泌物后，再进行双腔管插管。插管完成后用纤支镜确认气管插管位置。,,False,True,False,False,True,False,False,True
4052.txt,上海市胸科医院肺移植10年经验总结,2017,脑死亡后迅速气管插管,腔管气管插管。对于气,0.387627564304205,物和病理检查。第一侧供肺（或单肺）的冷缺血时间为3．5~6h，平均4．5h；第二侧为5~8h，平均5．5h。2．受体手术：所有患者采用左侧双腔管气管插管。对于气道分泌物多或者感染性肺部疾病的患者先进行单腔管插管，吸净气道分泌物后，再进行双腔管插管。插管完成后用纤支镜确认气管插管位置,,False,True,False,False,True,False,False,True
4052.txt,上海市胸科医院肺移植10年经验总结,2017,脑死亡后插入气管导管,腔管气管插管。对于气,0.387627564304205,物和病理检查。第一侧供肺（或单肺）的冷缺血时间为3．5~6h，平均4．5h；第二侧为5~8h，平均5．5h。2．受体手术：所有患者采用左侧双腔管气管插管。对于气道分泌物多或者感染性肺部疾病的患者先进行单腔管插管，吸净气道分泌物后，再进行双腔管插管。插管完成后用纤支镜确认气管插管位置,,False,True,False,False,True,False,False,True
4052.txt,上海市胸科医院肺移植10年经验总结,2017,"脑死亡后,紧急气管插管",双腔管气管插管。对于气,0.4273437133218,生物和病理检查。第一侧供肺（或单肺）的冷缺血时间为3．5~6h，平均4．5h；第二侧为5~8h，平均5．5h。2．受体手术：所有患者采用左侧双腔管气管插管。对于气道分泌物多或者感染性肺部疾病的患者先进行单腔管插管，吸净气道分泌物后，再进行双腔管插管。插管完成后用纤支镜确认气管插管位,,False,True,False,False,True,False,False,True
4073.txt,矽肺患者33例肺移植术后护理,2016,脑死亡后，用麻醉机维持呼吸,后继续应用呼吸机通气支持，,0.461538461538461,、受者ABO血型均相符，供、受者胸腔大小匹配。供肺的获取、灌注、保存方法见参考文献［6-7］。1．2治疗方法矽肺患者肺移植术后进入ICU治疗后继续应用呼吸机通气支持，采用压力控制通气限制气道峰压和预防支气管吻合口的气压伤。根据生命体征及血气分析结果调整呼吸机模式及参数。受者术后应用,,False,True,False,False,True,False,False,True
4138.txt,双肺移植同期Nuss手术治疗造血干细胞移植术后闭塞性细支气管炎综合征合并胸廓畸形长期生存1例,2018,"脑死亡后,气管插管",醉后双腔管气管插管,0.299350950254629,低钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，ECMO使用,,False,True,False,False,True,False,False,True
4138.txt,双肺移植同期Nuss手术治疗造血干细胞移植术后闭塞性细支气管炎综合征合并胸廓畸形长期生存1例,2018,脑死亡后迅速气管插管,麻醉后双腔管气管插管,0.350480947161671,糖低钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，ECMO使,,False,True,False,False,True,False,False,True
4138.txt,双肺移植同期Nuss手术治疗造血干细胞移植术后闭塞性细支气管炎综合征合并胸廓畸形长期生存1例,2018,脑死亡后插入气管导管,麻醉后双腔管气管插管,0.350480947161671,糖低钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，ECMO使,,False,True,False,False,True,False,False,True
4138.txt,双肺移植同期Nuss手术治疗造血干细胞移植术后闭塞性细支气管炎综合征合并胸廓畸形长期生存1例,2018,"脑死亡后,紧急气管插管",身麻醉后双腔管气管插管,0.394594485403319,子糖低钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，ECMO,,False,True,False,False,True,False,False,True
4138.txt,双肺移植同期Nuss手术治疗造血干细胞移植术后闭塞性细支气管炎综合征合并胸廓畸形长期生存1例,2018,"脑死亡后,将供体取仰卧位,争取做气管插管",体全身麻醉后双腔管气管插管，患者取仰卧位,0.423076923076923,用棉子糖低钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，EC,,False,True,False,False,True,False,False,True
4138.txt,双肺移植同期Nuss手术治疗造血干细胞移植术后闭塞性细支气管炎综合征合并胸廓畸形长期生存1例,2018,脑死亡后立即气管内插管给氧,体全身麻醉后双腔管气管插管,0.466886010016817,用棉子糖低钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，EC,,False,True,False,False,True,False,False,True
4138.txt,双肺移植同期Nuss手术治疗造血干细胞移植术后闭塞性细支气管炎综合征合并胸廓畸形长期生存1例,2018,"脑死亡后气管紧急插管,纯氧通气",。受体全身麻醉后双腔管气管插管,0.499373825678241,，采用棉子糖低钾右旋糖酐液（raffinose-lowpotassiumdextransolution，RLPD液）灌注并保存转运供肺[1]。受体全身麻醉后双腔管气管插管，患者取仰卧位，体外膜肺氧合（ECMO）辅助采用右侧股静脉-动脉（venous-artery，V-A）插管模式，,,False,True,False,False,True,False,False,True
